#  DisGeNET, a discovery platform for human diseases and their genes - http://disgenet.org/
#   Copyright 2010-2016 
#  
# Use is subject to the terms at http://www.disgenet.org/ds/DisGeNET/html/legal.html
# These terms include:
# 
#   1. The DisGeNET database and Knowledge discovery platform are provided to advance 
#       the knowledge about human diseases and their associated genes, 
#       and are intended to be used only for research and education. 
#
#   2. All forms of publication (e.g., web sites, research papers, databases,
#       software applications, etc.) that use or rely on DisGeNET data must cite DisGeNET.
#       Citation guidelines: http://www.disgenet.org/ds/DisGeNET/html/citation.html
# 
# 
# More information at: http://www.disgenet.org/web/DisGeNET/menu/downloads
# 
# This file corresponds to DisGeNET v4.0 (created on Jun 07 2016)
#
# If you have any further questions, please email us at support@disgenet.org
# 
diseaseId	geneId	score	geneName	description	diseaseName	sourceId	NofPmids	NofSnps
umls:C0043094	8701	0.12	DNAH11	dynein, axonemal, heavy chain 11	Weight Gain	CTD_human	1	0
umls:C0043094	8826	0.12	IQGAP1	IQ motif containing GTPase activating protein 1	Weight Gain	CTD_human	1	0
umls:C0043094	91404	0.12	SESTD1	SEC14 and spectrin domains 1	Weight Gain	CTD_human	1	0
umls:C0043094	9215	0.12	LARGE	like-glycosyltransferase	Weight Gain	CTD_human	1	0
umls:C0043094	9370	0.12	ADIPOQ	adiponectin, C1Q and collagen domain containing	Weight Gain	CTD_human	1	0
umls:C0043094	948	0.12	CD36	CD36 molecule (thrombospondin receptor)	Weight Gain	CTD_human	1	0
umls:C0043094	9518	0.12	GDF15	growth differentiation factor 15	Weight Gain	CTD_human	1	0
umls:C0043094	9619	0.12	ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1	Weight Gain	CTD_human	1	0
umls:C0043094	9637	0.12	FEZ2	fasciculation and elongation protein zeta 2 (zygin II)	Weight Gain	CTD_human	1	0
umls:C0043094	9926	0.12	LPGAT1	lysophosphatidylglycerol acyltransferase 1	Weight Gain	CTD_human	1	0
umls:C0043116	3508	0.121085767488321	IGHMBP2	immunoglobulin mu binding protein 2	HMN (Hereditary Motor Neuropathy) Proximal Type I	CLINVAR	4	8
umls:C0043116	4671	0.120814325616241	NAIP	NLR family, apoptosis inhibitory protein	HMN (Hereditary Motor Neuropathy) Proximal Type I	ORPHANET	3	0
umls:C0043116	6606	0.447600372418249	SMN1	survival of motor neuron 1, telomeric	HMN (Hereditary Motor Neuropathy) Proximal Type I	CLINVAR,ORPHANET,UNIPROT	31	5
umls:C0043116	6607	0.207600372418248	SMN2	survival of motor neuron 2, centromeric	HMN (Hereditary Motor Neuropathy) Proximal Type I	ORPHANET	28	0
umls:C0043119	4000	0.121357209360402	LMNA	lamin A/C	Werner Syndrome	CTD_human	5	0
umls:C0043119	7486	0.615040193987037	WRN	Werner syndrome, RecQ helicase-like	Werner Syndrome	CLINVAR,CTD_human,ORPHANET,UNIPROT	104	17
umls:C0043121	7086	0.120542883744161	TKT	transketolase	Wernicke Encephalopathy	CTD_human	3	0
umls:C0043124	1234	0.124734063957204	CCR5	chemokine (C-C motif) receptor 5 (gene/pseudogene)	West Nile Fever	CTD_human	2	0
umls:C0043194	7454	0.650317331963943	WAS	Wiskott-Aldrich syndrome	Wiskott-Aldrich Syndrome	CLINVAR,CTD_human,ORPHANET,UNIPROT	147	10
umls:C0043194	7456	0.12489588521911	WIPF1	WAS/WASL interacting protein family, member 1	Wiskott-Aldrich Syndrome	ORPHANET	9	0
umls:C0043202	51422	0.366253094579511	PRKAG2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit	Wolff-Parkinson-White Syndrome	CLINVAR,CTD_human,UNIPROT	14	2
umls:C0043207	493856	0.124353001474949	CISD2	CDGSH iron sulfur domain 2	Wolfram Syndrome	ORPHANET	6	0
umls:C0043207	7466	0.62611927926214	WFS1	Wolfram syndrome 1 (wolframin)	Wolfram Syndrome	CLINVAR,CTD_human,ORPHANET,UNIPROT	89	18
umls:C0043208	3988	0.446514604929927	LIPA	lipase A, lysosomal acid, cholesterol esterase	Wolman Disease	CLINVAR,ORPHANET,UNIPROT	24	6
umls:C0043325	64240	0.12027144187208	ABCG5	ATP-binding cassette, sub-family G (WHITE), member 5	Xanthomatosis	CTD_human	2	0
umls:C0043346	5429	0.136869122155635	POLH	polymerase (DNA directed), eta	Xeroderma Pigmentosum	CTD_human	27	0
umls:C0043346	7507	0.136587748761891	XPA	xeroderma pigmentosum, complementation group A	Xeroderma Pigmentosum	CTD_human	34	0
umls:C0043459	3295	0.120814325616241	HSD17B4	hydroxysteroid (17-beta) dehydrogenase 4	Zellweger Syndrome	CTD_human	3	0
umls:C0043459	5189	0.568163119205737	PEX1	peroxisomal biogenesis factor 1	Zellweger Syndrome	CLINVAR,CTD_human,ORPHANET,UNIPROT	16	17
umls:C0043459	5190	0.241085767488321	PEX6	peroxisomal biogenesis factor 6	Zellweger Syndrome	CTD_human,ORPHANET	4	0
umls:C0043459	5192	0.24027144187208	PEX10	peroxisomal biogenesis factor 10	Zellweger Syndrome	CTD_human,ORPHANET	4	0
umls:C0043459	5193	0.240814325616241	PEX12	peroxisomal biogenesis factor 12	Zellweger Syndrome	CTD_human,ORPHANET	5	0
umls:C0043459	5194	0.240542883744161	PEX13	peroxisomal biogenesis factor 13	Zellweger Syndrome	CTD_human,ORPHANET	3	0
umls:C0043459	5195	0.243267233986628	PEX14	peroxisomal biogenesis factor 14	Zellweger Syndrome	CTD_human,ORPHANET	2	0
umls:C0043459	55670	0.240542883744161	PEX26	peroxisomal biogenesis factor 26	Zellweger Syndrome	CTD_human,ORPHANET	3	0
umls:C0043459	5824	0.24027144187208	PEX19	peroxisomal biogenesis factor 19	Zellweger Syndrome	CTD_human,ORPHANET	1	0
umls:C0043459	5825	0.120814325616241	ABCD3	ATP-binding cassette, sub-family D (ALD), member 3	Zellweger Syndrome	CTD_human	3	0
umls:C0043459	5828	0.241628651232482	PEX2	peroxisomal biogenesis factor 2	Zellweger Syndrome	CTD_human,ORPHANET	7	0
umls:C0043459	5830	0.243538675858708	PEX5	peroxisomal biogenesis factor 5	Zellweger Syndrome	CTD_human,ORPHANET	4	0
umls:C0043459	8504	0.241900093104562	PEX3	peroxisomal biogenesis factor 3	Zellweger Syndrome	CTD_human,ORPHANET	7	0
umls:C0043459	8799	0.12	PEX11B	peroxisomal biogenesis factor 11 beta	Zellweger Syndrome	ORPHANET	0	0
umls:C0043459	9409	0.243810117730788	PEX16	peroxisomal biogenesis factor 16	Zellweger Syndrome	CTD_human,ORPHANET	4	0
umls:C0078918	4286	0.12	MITF	microphthalmia-associated transcription factor	Albinism, Oculocutaneous	CTD_human	1	0
umls:C0078918	7299	0.25415985502234	TYR	tyrosinase	Albinism, Oculocutaneous	CTD_human	81	5
umls:C0079153	127534	0.12	GJB4	gap junction protein, beta 4, 30.3kDa	Hyperkeratosis, Epidermolytic	CTD_human	1	0
umls:C0079153	2068	0.122367031978602	ERCC2	excision repair cross-complementation group 2	Hyperkeratosis, Epidermolytic	CTD_human	1	0
umls:C0079153	2707	0.12	GJB3	gap junction protein, beta 3, 31kDa	Hyperkeratosis, Epidermolytic	CTD_human	1	0
umls:C0079153	3848	0.652767699509438	KRT1	keratin 1, type II	Hyperkeratosis, Epidermolytic	CLINVAR,CTD_human,ORPHANET,UNIPROT	43	15
umls:C0079153	3858	0.496849259112307	KRT10	keratin 10, type I	Hyperkeratosis, Epidermolytic	CLINVAR,CTD_human,ORPHANET,UNIPROT	45	10
umls:C0079154	126410	0.12027144187208	CYP4F22	cytochrome P450, family 4, subfamily F, polypeptide 22	Congenital Nonbullous Ichthyosiform Erythroderma	ORPHANET	1	0
umls:C0079154	204219	0.120542883744161	CERS3	ceramide synthase 3	Congenital Nonbullous Ichthyosiform Erythroderma	ORPHANET	2	0
umls:C0079154	242	0.241628651232482	ALOX12B	arachidonate 12-lipoxygenase, 12R type	Congenital Nonbullous Ichthyosiform Erythroderma	CTD_human,ORPHANET	7	0
umls:C0079154	26154	0.249530260087803	ABCA12	ATP-binding cassette, sub-family A (ABC1), member 12	Congenital Nonbullous Ichthyosiform Erythroderma	CTD_human,ORPHANET	8	0
umls:C0079154	285848	0.12027144187208	PNPLA1	patatin-like phospholipase domain containing 1	Congenital Nonbullous Ichthyosiform Erythroderma	ORPHANET	1	0
umls:C0079154	348938	0.120542883744161	NIPAL4	NIPA-like domain containing 4	Congenital Nonbullous Ichthyosiform Erythroderma	ORPHANET	2	0
umls:C0079154	59344	0.241357209360402	ALOXE3	arachidonate lipoxygenase 3	Congenital Nonbullous Ichthyosiform Erythroderma	CTD_human,ORPHANET	6	0
umls:C0079154	643418	0.12	LIPN	lipase, family member N	Congenital Nonbullous Ichthyosiform Erythroderma	ORPHANET	0	0
umls:C0079154	7051	0.258120592080924	TGM1	transglutaminase 1	Congenital Nonbullous Ichthyosiform Erythroderma	CTD_human,ORPHANET	48	4
umls:C0079218	324	0.142212083205457	APC	adenomatous polyposis coli	Fibromatosis, Aggressive	CTD_human	46	0
umls:C0079218	7124	0.12	TNF	tumor necrosis factor	Fibromatosis, Aggressive	CTD_human	1	0
umls:C0079294	1294	0.194034700814187	COL7A1	collagen, type VII, alpha 1	Epidermolysis Bullosa Dystrophica	CTD_human	96	0
umls:C0079294	4312	0.12027144187208	MMP1	matrix metallopeptidase 1 (interstitial collagenase)	Epidermolysis Bullosa Dystrophica	CTD_human	1	0
umls:C0079295	3852	0.44	KRT5	keratin 5, type II	Epidermolysis Bullosa Herpetiformis Dowling-Meara	CLINVAR,ORPHANET,UNIPROT	9	9
umls:C0079295	3861	0.440542883744161	KRT14	keratin 14, type I	Epidermolysis Bullosa Herpetiformis Dowling-Meara	CLINVAR,ORPHANET,UNIPROT	14	12
umls:C0079298	3691	0.12	ITGB4	integrin, beta 4	Epidermolysis Bullosa Simplex	CTD_human	0	0
umls:C0079298	3852	0.154185320141982	KRT5	keratin 5, type II	Epidermolysis Bullosa Simplex	CTD_human	58	9
umls:C0079298	3861	0.151003962547139	KRT14	keratin 14, type I	Epidermolysis Bullosa Simplex	CTD_human	56	7
umls:C0079299	3852	0.36027144187208	KRT5	keratin 5, type II	Epidermolysis Bullosa Simplex Kobner	CLINVAR,ORPHANET,UNIPROT	8	11
umls:C0079299	3861	0.360814325616241	KRT14	keratin 14, type I	Epidermolysis Bullosa Simplex Kobner	CLINVAR,ORPHANET,UNIPROT	11	9
umls:C0079301	3691	0.121357209360402	ITGB4	integrin, beta 4	Junctional Epidermolysis Bullosa	CTD_human	6	0
umls:C0079301	3909	0.129248886694059	LAMA3	laminin, alpha 3	Junctional Epidermolysis Bullosa	CTD_human	15	0
umls:C0079301	3914	0.136316306889811	LAMB3	laminin, beta 3	Junctional Epidermolysis Bullosa	CTD_human	32	2
umls:C0079301	3918	0.126795978323672	LAMC2	laminin, gamma 2	Junctional Epidermolysis Bullosa	CTD_human	16	1
umls:C0079474	1294	0.45818660542938	COL7A1	collagen, type VII, alpha 1	Hallopeau-Siemens Disease	CLINVAR,ORPHANET,UNIPROT	79	16
umls:C0079474	4312	0.121085767488321	MMP1	matrix metallopeptidase 1 (interstitial collagenase)	Hallopeau-Siemens Disease	ORPHANET	4	0
umls:C0079487	1027	0.12	CDKN1B	cyclin-dependent kinase inhibitor 1B (p27, Kip1)	Helicobacter Infections	CTD_human	1	0
umls:C0079487	3459	0.122367031978602	IFNGR1	interferon gamma receptor 1	Helicobacter Infections	CTD_human	1	0
umls:C0079487	5803	0.12	PTPRZ1	protein tyrosine phosphatase, receptor-type, Z polypeptide 1	Helicobacter Infections	CTD_human	0	0
umls:C0079487	7037	0.12	TFRC	transferrin receptor	Helicobacter Infections	CTD_human	2	0
umls:C0079487	999	0.124734063957204	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	Helicobacter Infections	CTD_human	3	0
umls:C0079541	117190	0.12	HPE6	holoprosencephaly 6	Holoprosencephaly	CTD_human	0	0
umls:C0079541	2619	0.120814325616241	GAS1	growth arrest-specific 1	Holoprosencephaly	CTD_human	3	0
umls:C0079541	3244	0.12	HPE1	holoprosencephaly 1, alobar	Holoprosencephaly	CTD_human	0	0
umls:C0079541	4838	0.122995792114547	NODAL	nodal growth differentiation factor	Holoprosencephaly	CTD_human	3	0
umls:C0079541	57045	0.120542883744161	TWSG1	twisted gastrulation BMP signaling modulator 1	Holoprosencephaly	CTD_human	3	0
umls:C0079541	5727	0.121085767488321	PTCH1	patched 1	Holoprosencephaly	CLINVAR	4	1
umls:C0079541	6469	0.154175388620318	SHH	sonic hedgehog	Holoprosencephaly	CTD_human	69	0
umls:C0079541	6496	0.136783245763851	SIX3	SIX homeobox 3	Holoprosencephaly	CTD_human	25	0
umls:C0079541	6997	0.12	TDGF1	teratocarcinoma-derived growth factor 1	Holoprosencephaly	CTD_human	1	0
umls:C0079541	7050	0.136054796539394	TGIF1	TGFB-induced factor homeobox 1	Holoprosencephaly	CTD_human	20	1
umls:C0079584	2312	0.272841923478307	FLG	filaggrin	Ichthyosis Vulgaris	CLINVAR,CTD_human	57	4
umls:C0079588	412	0.501639404896304	STS	steroid sulfatase (microsomal), isozyme S	Ichthyosis, X-Linked	CLINVAR,CTD_human,ORPHANET,UNIPROT	72	5
umls:C0079661	5077	0.241085767488321	PAX3	paired box 3	Klein's Syndrome	ORPHANET,UNIPROT	6	1
umls:C0079683	3909	0.24027144187208	LAMA3	laminin, alpha 3	Herlitz Disease	CLINVAR,ORPHANET	1	4
umls:C0079683	3914	0.44027144187208	LAMB3	laminin, beta 3	Herlitz Disease	CLINVAR,ORPHANET,UNIPROT	2	13
umls:C0079683	3918	0.320542883744161	LAMC2	laminin, gamma 2	Herlitz Disease	CLINVAR,ORPHANET	2	4
umls:C0079731	1440	0.12	CSF3	colony stimulating factor 3 (granulocyte)	B-Cell Lymphomas	CTD_human	1	0
umls:C0079731	406935	0.12	MIR143	microRNA 143	B-Cell Lymphomas	CTD_human	1	0
umls:C0079731	406937	0.12	MIR145	microRNA 145	B-Cell Lymphomas	CTD_human	1	0
umls:C0079731	4893	0.12027144187208	NRAS	neuroblastoma RAS viral (v-ras) oncogene homolog	B-Cell Lymphomas	CTD_human	2	5
umls:C0079731	55840	0.12	EAF2	ELL associated factor 2	B-Cell Lymphomas	CTD_human	1	0
umls:C0079731	5743	0.123181357594843	PTGS2	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	B-Cell Lymphomas	CTD_human	5	0
umls:C0079731	5770	0.120542883744161	PTPN1	protein tyrosine phosphatase, non-receptor type 1	B-Cell Lymphomas	CTD_human	2	0
umls:C0079744	102465537	0.12	MIR6891	microRNA 6891	Diffuse Large B-Cell Lymphoma	GWASCAT	1	1
umls:C0079744	1029	0.125157395569526	CDKN2A	cyclin-dependent kinase inhibitor 2A	Diffuse Large B-Cell Lymphoma	CTD_human	20	0
umls:C0079744	10549	0.12	PRDX4	peroxiredoxin 4	Diffuse Large B-Cell Lymphoma	CTD_human	1	0
umls:C0079744	10628	0.12	TXNIP	thioredoxin interacting protein	Diffuse Large B-Cell Lymphoma	CTD_human	1	0
umls:C0079744	10892	0.123257302464964	MALT1	MALT1 paracaspase	Diffuse Large B-Cell Lymphoma	CTD_human	12	0
umls:C0079744	10935	0.12	PRDX3	peroxiredoxin 3	Diffuse Large B-Cell Lymphoma	CTD_human	1	0
umls:C0079744	1213	0.12027144187208	CLTC	clathrin, heavy chain (Hc)	Diffuse Large B-Cell Lymphoma	CTD_human	2	0
umls:C0079744	2146	0.122714418720803	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	Diffuse Large B-Cell Lymphoma	CTD_human	11	0
umls:C0079744	22872	0.12	SEC31A	SEC31 homolog A (S. cerevisiae)	Diffuse Large B-Cell Lymphoma	CTD_human	1	0
umls:C0079744	238	0.129248886694059	ALK	anaplastic lymphoma receptor tyrosine kinase	Diffuse Large B-Cell Lymphoma	CTD_human	17	0
umls:C0079744	2735	0.121085767488321	GLI1	GLI family zinc finger 1	Diffuse Large B-Cell Lymphoma	CTD_human	4	0
umls:C0079744	3106	0.12	HLA-B	major histocompatibility complex, class I, B	Diffuse Large B-Cell Lymphoma	GWASCAT	1	1
umls:C0079744	355	0.120542883744161	FAS	Fas cell surface death receptor	Diffuse Large B-Cell Lymphoma	CTD_human	3	0
umls:C0079744	4615	0.122171534976642	MYD88	myeloid differentiation primary response 88	Diffuse Large B-Cell Lymphoma	CTD_human	9	1
umls:C0079744	5170	0.12027144187208	PDPK1	3-phosphoinositide dependent protein kinase 1	Diffuse Large B-Cell Lymphoma	CTD_human	1	0
umls:C0079744	5243	0.121628651232482	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	Diffuse Large B-Cell Lymphoma	CTD_human	7	6
umls:C0079744	5290	0.122714418720803	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha	Diffuse Large B-Cell Lymphoma	CTD_human	10	0
umls:C0079744	5291	0.122714418720803	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	Diffuse Large B-Cell Lymphoma	CTD_human	10	0
umls:C0079744	5293	0.122985860592883	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit delta	Diffuse Large B-Cell Lymphoma	CTD_human	11	0
umls:C0079744	5294	0.122714418720803	PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit gamma	Diffuse Large B-Cell Lymphoma	CTD_human	10	0
umls:C0079744	567	0.120542883744161	B2M	beta-2-microglobulin	Diffuse Large B-Cell Lymphoma	CTD_human	3	0
umls:C0079744	5820	0.12	PVT1	Pvt1 oncogene (non-protein coding)	Diffuse Large B-Cell Lymphoma	GWASCAT	1	1
umls:C0079744	596	0.151063925548993	BCL2	B-cell CLL/lymphoma 2	Diffuse Large B-Cell Lymphoma	CTD_human	99	0
umls:C0079744	6198	0.12027144187208	RPS6KB1	ribosomal protein S6 kinase, 70kDa, polypeptide 1	Diffuse Large B-Cell Lymphoma	CTD_human	2	0
umls:C0079744	64411	0.12	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	Diffuse Large B-Cell Lymphoma	GWASCAT	1	1
umls:C0079744	64434	0.12	NOM1	nucleolar protein with MIF4G domain 1	Diffuse Large B-Cell Lymphoma	CTD_human	1	0
umls:C0079744	6502	0.120542883744161	SKP2	S-phase kinase-associated protein 2, E3 ubiquitin protein ligase	Diffuse Large B-Cell Lymphoma	CTD_human	2	0
umls:C0079744	6648	0.12027144187208	SOD2	superoxide dismutase 2, mitochondrial	Diffuse Large B-Cell Lymphoma	CTD_human	2	0
umls:C0079744	6649	0.12	SOD3	superoxide dismutase 3, extracellular	Diffuse Large B-Cell Lymphoma	CTD_human	1	0
umls:C0079744	79080	0.12	CCDC86	coiled-coil domain containing 86	Diffuse Large B-Cell Lymphoma	CTD_human	1	0
umls:C0079744	8085	0.121085767488321	KMT2D	lysine (K)-specific methyltransferase 2D	Diffuse Large B-Cell Lymphoma	CTD_human	4	0
umls:C0079744	84433	0.123528744337044	CARD11	caspase recruitment domain family, member 11	Diffuse Large B-Cell Lymphoma	CTD_human	15	0
umls:C0079744	847	0.12	CAT	catalase	Diffuse Large B-Cell Lymphoma	CTD_human	1	0
umls:C0079744	942	0.12	CD86	CD86 molecule	Diffuse Large B-Cell Lymphoma	GWASCAT	1	1
umls:C0079744	9429	0.123452799466923	ABCG2	ATP-binding cassette, sub-family G (WHITE), member 2 (Junior blood group)	Diffuse Large B-Cell Lymphoma	CTD_human	4	1
umls:C0079744	973	0.121085767488321	CD79A	CD79a molecule, immunoglobulin-associated alpha	Diffuse Large B-Cell Lymphoma	CTD_human	5	0
umls:C0079744	974	0.121357209360402	CD79B	CD79b molecule, immunoglobulin-associated beta	Diffuse Large B-Cell Lymphoma	CTD_human	6	0
umls:C0079744	983	0.120542883744161	CDK1	cyclin-dependent kinase 1	Diffuse Large B-Cell Lymphoma	CTD_human	2	0
umls:C0079770	4609	0.120542883744161	MYC	v-myc avian myelocytomatosis viral oncogene homolog	Lymphoma, Small Noncleaved-Cell	ORPHANET	2	0
umls:C0079772	1654	0.12027144187208	DDX3X	DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked	T-Cell Lymphoma	CTD_human	1	0
umls:C0079772	2033	0.12	EP300	E1A binding protein p300	T-Cell Lymphoma	CTD_human	1	0
umls:C0079772	23269	0.12	MGA	MGA, MAX dimerization protein	T-Cell Lymphoma	CTD_human	1	0
umls:C0079772	387	0.12027144187208	RHOA	ras homolog family member A	T-Cell Lymphoma	CTD_human	1	0
umls:C0079772	5468	0.12	PPARG	peroxisome proliferator-activated receptor gamma	T-Cell Lymphoma	CTD_human	1	0
umls:C0079772	604	0.120814325616241	BCL6	B-cell CLL/lymphoma 6	T-Cell Lymphoma	CTD_human	4	0
umls:C0079772	6774	0.121628651232482	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	T-Cell Lymphoma	CTD_human	7	0
umls:C0079772	6777	0.12027144187208	STAT5B	signal transducer and activator of transcription 5B	T-Cell Lymphoma	CTD_human	2	0
umls:C0079772	7157	0.127338862067832	TP53	tumor protein p53	T-Cell Lymphoma	CTD_human	19	0
umls:C0079772	80816	0.12	ASXL3	additional sex combs like transcriptional regulator 3	T-Cell Lymphoma	CTD_human	1	0
umls:C0079772	8289	0.12	ARID1A	AT rich interactive domain 1A (SWI-like)	T-Cell Lymphoma	CTD_human	1	0
umls:C0079773	1029	0.120814325616241	CDKN2A	cyclin-dependent kinase inhibitor 2A	Lymphoma, T-Cell, Cutaneous	CTD_human	4	0
umls:C0079773	10664	0.12	CTCF	CCCTC-binding factor (zinc finger protein)	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	1493	0.120542883744161	CTLA4	cytotoxic T-lymphocyte-associated protein 4	Lymphoma, T-Cell, Cutaneous	CTD_human	3	0
umls:C0079773	1788	0.12	DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	355	0.121628651232482	FAS	Fas cell surface death receptor	Lymphoma, T-Cell, Cutaneous	CTD_human	7	0
umls:C0079773	3662	0.12027144187208	IRF4	interferon regulatory factor 4	Lymphoma, T-Cell, Cutaneous	CTD_human	2	0
umls:C0079773	387	0.12	RHOA	ras homolog family member A	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	4170	0.120542883744161	MCL1	myeloid cell leukemia 1	Lymphoma, T-Cell, Cutaneous	CTD_human	2	0
umls:C0079773	472	0.12	ATM	ATM serine/threonine kinase	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	4791	0.120542883744161	NFKB2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	Lymphoma, T-Cell, Cutaneous	CTD_human	3	0
umls:C0079773	5335	0.120542883744161	PLCG1	phospholipase C, gamma 1	Lymphoma, T-Cell, Cutaneous	CTD_human	3	0
umls:C0079773	5588	0.12	PRKCQ	protein kinase C, theta	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	581	0.12027144187208	BAX	BCL2-associated X protein	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	673	0.12	BRAF	B-Raf proto-oncogene, serine/threonine kinase	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	6777	0.124081559602869	STAT5B	signal transducer and activator of transcription 5B	Lymphoma, T-Cell, Cutaneous	CTD_human	6	0
umls:C0079773	6935	0.12	ZEB1	zinc finger E-box binding homeobox 1	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	7128	0.12	TNFAIP3	tumor necrosis factor, alpha-induced protein 3	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	7157	0.124624443347029	TP53	tumor protein p53	Lymphoma, T-Cell, Cutaneous	CTD_human	8	0
umls:C0079773	8289	0.12	ARID1A	AT rich interactive domain 1A (SWI-like)	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	84433	0.12	CARD11	caspase recruitment domain family, member 11	Lymphoma, T-Cell, Cutaneous	CTD_human	1	0
umls:C0079773	940	0.12	CD28	CD28 molecule	Lymphoma, T-Cell, Cutaneous	CTD_human	2	0
umls:C0079774	1788	0.12	DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	Peripheral T-Cell Lymphoma	CTD_human	2	0
umls:C0079774	2534	0.12027144187208	FYN	FYN proto-oncogene, Src family tyrosine kinase	Peripheral T-Cell Lymphoma	CTD_human	1	0
umls:C0079774	3418	0.120542883744161	IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	Peripheral T-Cell Lymphoma	CTD_human	4	0
umls:C0079774	387	0.120814325616241	RHOA	ras homolog family member A	Peripheral T-Cell Lymphoma	CTD_human	4	3
umls:C0079774	472	0.12027144187208	ATM	ATM serine/threonine kinase	Peripheral T-Cell Lymphoma	CTD_human	2	0
umls:C0079774	54790	0.120542883744161	TET2	tet methylcytosine dioxygenase 2	Peripheral T-Cell Lymphoma	CTD_human	4	0
umls:C0079774	567	0.12	B2M	beta-2-microglobulin	Peripheral T-Cell Lymphoma	CTD_human	1	0
umls:C0079774	940	0.12	CD28	CD28 molecule	Peripheral T-Cell Lymphoma	CTD_human	1	0
umls:C0079774	965	0.12	CD58	CD58 molecule	Peripheral T-Cell Lymphoma	CTD_human	1	0
umls:C0079840	81558	0.12	FAM117A	family with sequence similarity 117, member A	Milk Hypersensitivity	GWASCAT	1	1
umls:C0080024	3815	0.566514604929927	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	Piebaldism	CLINVAR,CTD_human,ORPHANET,UNIPROT	27	10
umls:C0080024	6591	0.361085767488321	SNAI2	snail family zinc finger 2	Piebaldism	CLINVAR,CTD_human,ORPHANET	4	0
umls:C0080178	1072	0.122995792114547	CFL1	cofilin 1 (non-muscle)	Spina Bifida	CTD_human	1	0
umls:C0080178	1119	0.12027144187208	CHKA	choline kinase alpha	Spina Bifida	CTD_human	1	0
umls:C0080178	2263	0.12	FGFR2	fibroblast growth factor receptor 2	Spina Bifida	CTD_human	1	0
umls:C0080178	25828	0.122638473850682	TXN2	thioredoxin 2	Spina Bifida	CTD_human	1	0
umls:C0080178	5077	0.121900093104562	PAX3	paired box 3	Spina Bifida	CTD_human	10	0
umls:C0080178	5110	0.12563426596523	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase	Spina Bifida	CTD_human	3	2
umls:C0080178	5130	0.12027144187208	PCYT1A	phosphate cytidylyltransferase 1, choline, alpha	Spina Bifida	CTD_human	1	0
umls:C0080178	5156	0.126448591581471	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	Spina Bifida	CTD_human	5	1
umls:C0080178	5444	0.122638473850682	PON1	paraoxonase 1	Spina Bifida	CTD_human	1	1
umls:C0080178	57216	0.12	VANGL2	VANGL planar cell polarity protein 2	Spina Bifida	CTD_human	1	0
umls:C0080178	6347	0.12027144187208	CCL2	chemokine (C-C motif) ligand 2	Spina Bifida	CTD_human	2	0
umls:C0080274	1906	0.12	EDN1	endothelin 1	Urinary Retention	CTD_human	1	0
umls:C0080333	3691	0.12	ITGB4	integrin, beta 4	Weber-Cockayne Syndrome	CLINVAR	0	0
umls:C0080333	3852	0.361357209360401	KRT5	keratin 5, type II	Weber-Cockayne Syndrome	CLINVAR,ORPHANET,UNIPROT	15	16
umls:C0080333	3861	0.36	KRT14	keratin 14, type I	Weber-Cockayne Syndrome	CLINVAR,ORPHANET,UNIPROT	11	13
